# x_m,y_m,w_tr_right_m,w_tr_left_m
2.3900,34.5000,0.7500,0.7500
2.3900,34.5500,0.7500,0.7500
2.3900,34.6000,0.7500,0.7500
2.3900,34.6500,0.7500,0.7500
2.3900,34.7000,0.7500,0.7500
2.3900,34.7500,0.7500,0.7500
2.3900,34.8000,0.7500,0.7500
2.3900,34.8500,0.7500,0.7500
2.3900,34.9000,0.7500,0.7500
2.3900,34.9500,0.7500,0.7500
2.3900,35.0000,0.7500,0.7500
2.3900,35.0500,0.7500,0.7500
2.3900,35.1000,0.7500,0.7500
2.3900,35.1500,0.7500,0.7500
2.3900,35.2000,0.7500,0.7500
2.3900,35.2500,0.7500,0.7500
2.3900,35.3000,0.7500,0.7500
2.3900,35.3500,0.7500,0.7500
2.3900,35.4000,0.7500,0.7500
2.3900,35.4500,0.7500,0.7500
2.3900,35.5000,0.7500,0.7500
2.3900,35.5500,0.7500,0.7500
2.3900,35.6000,0.7500,0.7500
2.3900,35.6500,0.7500,0.7500
2.3900,35.7000,0.7500,0.7500
2.3900,35.7500,0.7500,0.7500
2.3900,35.8000,0.7500,0.7500
2.3900,35.8500,0.7500,0.7500
2.3900,35.9000,0.7500,0.7500
2.3900,35.9500,0.7500,0.7500
2.3900,36.0000,0.7500,0.7500
2.3900,36.0500,0.7500,0.7500
2.3900,36.1000,0.7500,0.7500
2.3900,36.1500,0.7500,0.7500
2.3900,36.2000,0.7500,0.7500
2.3900,36.2500,0.7500,0.7500
2.3900,36.3000,0.7500,0.7500
2.3900,36.3500,0.7500,0.7500
2.3900,36.4000,0.7500,0.7500
2.3900,36.4500,0.7500,0.7500
2.3900,36.5000,0.7500,0.7500
2.3900,36.5500,0.7500,0.7500
2.3900,36.6000,0.7500,0.7500
2.3900,36.6500,0.7500,0.7500
2.3900,36.7000,0.7500,0.7500
2.3900,36.7500,0.7500,0.7500
2.3900,36.8000,0.7500,0.7500
2.3900,36.8500,0.7500,0.7500
2.3900,36.9000,0.7500,0.7500
2.3900,36.9500,0.7500,0.7500
2.3900,37.0000,0.7500,0.7500
2.3900,37.0500,0.7500,0.7500
2.3900,37.1000,0.7500,0.7500
2.3900,37.1500,0.7500,0.7500
2.3900,37.2000,0.7500,0.7500
2.3900,37.2500,0.7500,0.7500
2.3900,37.3000,0.7500,0.7500
2.3900,37.3500,0.7500,0.7500
2.3900,37.4000,0.7500,0.7500
2.3900,37.4500,0.7500,0.7500
2.3900,37.5000,0.7500,0.7500
2.3900,37.5500,0.7500,0.7500
2.3900,37.6000,0.7500,0.7500
2.3900,37.6500,0.7500,0.7500
2.3900,37.7000,0.7500,0.7500
