# x_m, y_m, w_tr_right_m, w_tr_left_m
22.615000, 19.601477, 0.850000, 0.850000
22.615000, 19.701477, 0.850000, 0.850000
22.615000, 19.801477, 0.850000, 0.850000
22.615000, 19.901477, 0.850000, 0.850000
22.615000, 20.001477, 0.850000, 0.850000
22.615000, 20.101477, 0.850000, 0.850000
22.615000, 20.201477, 0.850000, 0.850000
22.615000, 20.301477, 0.850000, 0.850000
22.615000, 20.401477, 0.850000, 0.850000
22.615000, 20.501477, 0.850000, 0.850000
22.615000, 20.601477, 0.850000, 0.850000
22.615000, 20.701477, 0.850000, 0.850000
22.615000, 20.801477, 0.850000, 0.850000
22.615000, 20.901477, 0.850000, 0.850000
22.615000, 21.001477, 0.850000, 0.850000
22.615000, 21.101477, 0.850000, 0.850000
22.615000, 21.201477, 0.850000, 0.850000
22.615000, 21.301477, 0.850000, 0.850000
22.615000, 21.401477, 0.850000, 0.850000
22.615000, 21.501477, 0.850000, 0.850000
22.615000, 21.601477, 0.850000, 0.850000
22.615000, 21.701477, 0.850000, 0.850000
22.615000, 21.801477, 0.850000, 0.850000
22.615000, 21.901477, 0.850000, 0.850000
22.615000, 22.001477, 0.850000, 0.850000
22.615000, 22.101477, 0.850000, 0.850000
22.615000, 22.201477, 0.850000, 0.850000
22.615000, 22.301477, 0.850000, 0.850000
22.615000, 22.401477, 0.850000, 0.850000
22.615000, 22.501477, 0.850000, 0.850000
22.615000, 22.601477, 0.850000, 0.850000
22.615000, 22.701477, 0.850000, 0.850000
22.615000, 22.801477, 0.850000, 0.850000
22.615000, 22.901477, 0.850000, 0.850000
22.615000, 23.001477, 0.850000, 0.850000
22.615000, 23.101477, 0.850000, 0.850000
22.615000, 23.201477, 0.850000, 0.850000
22.615000, 23.301477, 0.850000, 0.850000
22.615000, 23.401477, 0.850000, 0.850000
22.615000, 23.501477, 0.850000, 0.850000
22.615000, 23.601477, 0.850000, 0.850000
22.615000, 23.701477, 0.850000, 0.850000
22.615000, 23.801477, 0.850000, 0.850000
22.615000, 23.901477, 0.850000, 0.850000
22.615000, 24.001477, 0.850000, 0.850000
